date,user,is_retweet,is_quote,text,quoted_text,,,,,,,,,,,
Honestly, I believe @twittersupport &amp, @Twitter make it up as they wish,,,,,,,,,,,,,,
2021-03-17 01:34:06,quantmaster_,True,True,RT @atti_cus: How hard is it for opposition parties to file FIRs against repeat offenders who spread hate speech?,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Why isn’t a single state…,It's SO FRUSTRATING to see videos with false claims blaming minorities get thousands of RTs on twitter alone.😢 ,,,,,,,,,,,,,,,
This is an organised attempt by Right Wing Influencers to justify the attack on a muslim kid for drinking water in temple premises. ,,,,,,,,,,,,,,,,
CC: @TwitterSafety @MomentsIndia https://t.co/wSjMzaxH2F,,,,,,,,,,,,,,,,
2021-03-17 01:34:10,msz_0,True,False,RT @Slarothestoic: Hello, @mobilitygenie Your ad is on the YouTube channel of Rebel News, where the videos say COVID restrictions kill peop…,,,,,,,,,,
2021-03-17 01:34:15,DenisMadriz1,True,False,RT @cefeche: My Op Ed in @confidencial_ni #ENGLISH: The Dangerous Hate Speech of Daniel Ortega and Rosario Murillo in Nicaragua. The rulers…,,,,,,,,,,,,
2021-03-17 01:34:19,BlooQuotes,False,False,"I just want to fuck up this llama, don't string me down with your hate speech",,,,,,,,,,,,
2021-03-17 01:34:21,TractorLaw,False,False,@quadtech @TeaPainUSA Wait, what? No, hate speech is protected by the First Amendment. And that actually protects oppressed minorities more than it helps powerful people, obviously.,,,,,,,,,
2021-03-17 01:34:27,latifsayyed13,True,True,RT @atti_cus: How hard is it for opposition parties to file FIRs against repeat offenders who spread hate speech?,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Why isn’t a single state…,It's SO FRUSTRATING to see videos with false claims blaming minorities get thousands of RTs on twitter alone.😢 ,,,,,,,,,,,,,,,
This is an organised attempt by Right Wing Influencers to justify the attack on a muslim kid for drinking water in temple premises. ,,,,,,,,,,,,,,,,
CC: @TwitterSafety @MomentsIndia https://t.co/wSjMzaxH2F,,,,,,,,,,,,,,,,
2021-03-17 01:34:35,arvindsaraswat,True,True,RT @atti_cus: How hard is it for opposition parties to file FIRs against repeat offenders who spread hate speech?,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Why isn’t a single state…,It's SO FRUSTRATING to see videos with false claims blaming minorities get thousands of RTs on twitter alone.😢 ,,,,,,,,,,,,,,,
This is an organised attempt by Right Wing Influencers to justify the attack on a muslim kid for drinking water in temple premises. ,,,,,,,,,,,,,,,,
CC: @TwitterSafety @MomentsIndia https://t.co/wSjMzaxH2F,,,,,,,,,,,,,,,,
2021-03-17 01:34:36,BootStrap_G,False,False,@Megawatts55 Hate speech is not harmless and it's been hidden behind free speech way to long.,,,,,,,,,,,,
2021-03-17 01:35:18,ems_simo,False,False,@CTSenateDems @ctexaminer ‘Anti-vaxxers’ is hate speech. We are Christians with deeply held beliefs.,,,,,,,,,,,,
2021-03-17 01:35:23,ceeller,True,False,"RT @CarlaSchroder: ""Menendez...broke with Senate decorum to personally challenge a colleague on the floor of the upper chamber.""",,,,,,,,,,,,
omg how da…,,,,,,,,,,,,,,,,
2021-03-17 01:35:26,phil_b_reed,False,False,The hate speech of the right is killing people. This is stochastic terrorism. We must renounce hate speech whenever we hear it by anyone that utters it!,,,,,,,,,,,,
God bless and keep Atlanta and all Asians in America safe.,,,,,,,,,,,,,,,,
2021-03-17 01:35:29,vvtaeguk,False,False,@Jk_mytimeee Mereka lah asal bikin konten dan hate speech sembarang, mencari kesempatan bgttt buat jdi viral. Cmn ya gtu otak g sadar diri klo mreka lbih toxic,,,,,,,,,,,
2021-03-17 01:35:37,s3very,True,True,RT @LifeGoesBTS1999: How y’all take these troll accounts seriously but never spoke out against ALOT of homophobic insults, xenophobic insul…,if B*S fans used their energy to educate people on what they fight for, instead of outright harrassing other fans/artists/anyone who disagrees with them basically with misogynistic + homophobic remarks, then maybe they’d be taken a little bit more seriously 😞,,,,,,,,
2021-03-17 01:35:42,mscir,False,False,@Jim_Jordan That's white privilege hate speech.,,,,,,,,,,,,
2021-03-17 01:35:57,DavidSchrouf,False,False,@leemasterific @Dante_Al_noe @shaun_vids Disagree with just about everything this person has said, BUT hate speech laws would, in theory, affect everyone. Speed limits affect me whether I speed, drive safely, or am the person in the road not being run over.,,,,,,,
2021-03-17 01:36:10,JoeLengua,False,False,@magisbac @DevinitelyDev @justinbaragona Is this hate speech? https://t.co/8t80rzQaBc,,,,,,,,,,,,
2021-03-17 01:36:16,pauricthelodger,True,False,RT @gaywonk: Thinking about how, after every big genocide, humans realize that “free speech” is not a good defense of hate speech and decid…,,,,,,,,,,
2021-03-17 01:36:34,RosaleeAdams,False,False,@Christo29932651 @1st_ForceRecon @BILLDTERRY @ISafeyet @MarvinRJeffcoat @KymC1019 @WeStand4theFlag @FelixAnchor__ @01IOTA @Gibson4NYS @smh8872626 @KimbetheStylist @pvtjokerus @17Patriot_17 @Cindynine4 @newsmax there is no such thing as a hate crime or hate speech,,,,,,,,,,,,
#1 if a crime is committed then charge that person with laws on the books,,,,,,,,,,,,,,,,
#2 our founding fathers never promised our 1st would,,,,,,,,,,,,,,,,
always be warm &amp, fuzzy,,,,,,,,,,,,,,,
2021-03-17 01:36:45,PolNinjaTrekkie,True,True,RT @shaun_vids: youtube missed the boat on banning crowder for homophobic harassment, or having a neo-nazi on his crew, or any of the hundr…,On YouTube, Steven Crowder and his co-hosts go on a wildly racist tirade against Black farmers. ,,,,,,,,
,,,,,,,,,,,,,,,,
https://t.co/dbnKNN2Lch https://t.co/iUsm2hjknb,,,,,,,,,,,,,,,,
2021-03-17 01:36:59,carolinapanthag,True,False,"RT @BleacherReport: ""We're tired of our pain being overlooked.""",,,,,,,,,,,,
,,,,,,,,,,,,,,,,
@JLin7 speaks on the rise of hate speech and racist attacks against Asian…,,,,,,,,,,,,,,,,
2021-03-17 01:37:03,WuzyWute,False,False,@latimes i think we should plot on facebook just because mark zuckerberg is the man like i'm currently kicked off facebook for hate speech because i write about race with race language in the new york times comment section but he's in the lead so plot on him,,,,,,,,,,,,
2021-03-17 01:37:15,HighNoonMedia,False,True,#radio and @GOP nothing but lies, conspiracies and hate speech. You know this triggers the unstable but you simply don't care. @FCC must regulate the airwaves.,BREAKING: A 21-year-old man is in custody after shootings at three Atlanta-area massage parlors leave eight dead, authorities say. https://t.co/I76SzNvvGy,,,,,,,,,
2021-03-17 01:37:19,EriKokob,True,False,RT @SirakBahlbi: The venomous &amp, hateful speech made by Martin Plaut &amp, Alex De Waal against #Eritreans in a webinar today was quite a specta…,,,,,,,,,,
2021-03-17 01:37:22,WinThet15,True,False,RT @lnelsonmedia: 1) Thank you, @Ronan_Lee, for speaking with me yesterday about your book Myanmar’s Rohingya Genocide Identity, History an…,,,,,,,,,
2021-03-17 01:37:30,Micheal72007831,True,False,RT @Alula_Solomon: After vandalizing and destroying clinics and hospitals in #Tigray, #Ethiopian soldiers of Amhara origin wrote the follow…,,,,,,,,,,,
2021-03-17 01:37:33,sarekings,True,True,RT @LifeGoesBTS1999: How y’all take these troll accounts seriously but never spoke out against ALOT of homophobic insults, xenophobic insul…,if B*S fans used their energy to educate people on what they fight for, instead of outright harrassing other fans/artists/anyone who disagrees with them basically with misogynistic + homophobic remarks, then maybe they’d be taken a little bit more seriously 😞,,,,,,,,
2021-03-17 01:37:35,betterviw,True,False,RT @SirakBahlbi: The venomous &amp, hateful speech made by Martin Plaut &amp, Alex De Waal against #Eritreans in a webinar today was quite a specta…,,,,,,,,,,
2021-03-17 01:37:51,educostasilva11,True,True,RT @shaun_vids: youtube missed the boat on banning crowder for homophobic harassment, or having a neo-nazi on his crew, or any of the hundr…,On YouTube, Steven Crowder and his co-hosts go on a wildly racist tirade against Black farmers. ,,,,,,,,
,,,,,,,,,,,,,,,,
https://t.co/dbnKNN2Lch https://t.co/iUsm2hjknb,,,,,,,,,,,,,,,,
2021-03-17 01:38:13,jaxD39,False,True,When will our community be next? @pylusd this is what happens when you don't shut down racist comments and refuse to publicly stand against hate speech.,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
You give it a home to fester and grow.,BREAKING: A mass shooter in Atlanta shot and killed seven people at multiple area spas, including four people who appear to be Asian women.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
The shooting spree comes amid a rise in racist attacks against Asian Americans. #gapol  https://t.co/5GoEVmv2lE,,,,,,,,,,,,,,,,
2021-03-17 01:38:19,ProfMSinha,False,True,This is horrific. We saw it coming with all the anti Asian rhetoric by Trump and Trumpsters. I hope this is a wake up call for everyone. Heartfelt condolences to these women’s families. Hate speech and hate crimes are closely connected.,7 people were killed at multiple Atlanta area spas including 4 who appear to be Asian women. This comes amid a rise in racist attacks against Asian Americans in recent months. Developing story @CNN,,,,,,,,,,,
2021-03-17 01:38:26,Jwthompson74,True,False,RT @thecatcompany: @FPWellman Like night follows day, hate crimes against Asians followed trump calling the pandemic the ‘China Virus.’ Has…,,,,,,,,,,,
2021-03-17 01:38:44,parwez1,True,True,RT @atti_cus: How hard is it for opposition parties to file FIRs against repeat offenders who spread hate speech?,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Why isn’t a single state…,It's SO FRUSTRATING to see videos with false claims blaming minorities get thousands of RTs on twitter alone.😢 ,,,,,,,,,,,,,,,
This is an organised attempt by Right Wing Influencers to justify the attack on a muslim kid for drinking water in temple premises. ,,,,,,,,,,,,,,,,
CC: @TwitterSafety @MomentsIndia https://t.co/wSjMzaxH2F,,,,,,,,,,,,,,,,
2021-03-17 01:38:44,kimannjosouth,True,True,RT @S10Bird: #StopAsianHate thank you for speaking out @JLin7,We're tired of our pain being overlooked.,,,,,,,,,,,
,,,,,,,,,,,,,,,,
@JLin7 speaks on the rise of hate speech and racist attacks against Asian Americans and Pacific Islanders #StopAsianHate #StopAAPIHate 🙏 https://t.co/RI7afv4F3s,,,,,,,,,,,,,,,,
2021-03-17 01:38:49,DHogie,False,False,@jogjalebihbike @alweekk @needthemayor Yang bodoh itu yg kirim hate speech ke gotham chess. Kalau kalah walaupun main keren ya bodoh banget malu. Udh kirim hate speech kalah ya diolok²,,,,,,,,,,,,
2021-03-17 01:38:51,ayo_atomic,True,False,RT @ItsZaeOk: this white boy posted his food on his instagram and captioned it, “it’s busting.” i feel like that should be considered hate…,,,,,,,,,,,
2021-03-17 01:38:59,SunT40953998,False,False,@mark_m8020 Wkkw i think they feel insecure bout their bias... plis dont spread hate speech if u dont like the actors... just leave them. For me thats find if they dont like EW since he become more popular nowdays...thanks to haters that make EW more powerfull and popular😛😅,,,,,,,,,,,,
2021-03-17 01:39:24,CryMonger,True,True,RT @shaun_vids: youtube missed the boat on banning crowder for homophobic harassment, or having a neo-nazi on his crew, or any of the hundr…,On YouTube, Steven Crowder and his co-hosts go on a wildly racist tirade against Black farmers. ,,,,,,,,
,,,,,,,,,,,,,,,,
https://t.co/dbnKNN2Lch https://t.co/iUsm2hjknb,,,,,,,,,,,,,,,,
2021-03-17 01:39:29,183231bcb,False,False,"@Stand4Unborn @FilkinsSean @TheElliotPage ""Without being called a bigot.""  So", you're for censoring the speech of people calling you a bigot?  Why do you hate free speech?,,,,,,,,,,,
2021-03-17 01:39:30,spincity615,True,True,RT @ProfMSinha: This is horrific. We saw it coming with all the anti Asian rhetoric by Trump and Trumpsters. I hope this is a wake up call…,7 people were killed at multiple Atlanta area spas including 4 who appear to be Asian women. This comes amid a rise in racist attacks against Asian Americans in recent months. Developing story @CNN,,,,,,,,,,,
2021-03-17 01:39:34,glaizatalens,False,False,not facebook telling me that ‘men are trash’ is hate speech. i can’t.,,,,,,,,,,,,
2021-03-17 01:40:09,cinderoonie,False,False,@DevonESawa Noodle Tree in San Antonio, TX was recently vandalized with hate speech for speaking out against Gov. Abbott for ending the mask mandate.,,,,,,,,,,,
2021-03-17 01:40:13,Mahla_eri,True,False,RT @SirakBahlbi: The venomous &amp, hateful speech made by Martin Plaut &amp, Alex De Waal against #Eritreans in a webinar today was quite a specta…,,,,,,,,,,
2021-03-17 01:40:16,AhmadMo46738706,True,False,RT @SirakBahlbi: The venomous &amp, hateful speech made by Martin Plaut &amp, Alex De Waal against #Eritreans in a webinar today was quite a specta…,,,,,,,,,,
2021-03-17 01:40:30,myHNN,True,True,RT @ProfMSinha: This is horrific. We saw it coming with all the anti Asian rhetoric by Trump and Trumpsters. I hope this is a wake up call…,7 people were killed at multiple Atlanta area spas including 4 who appear to be Asian women. This comes amid a rise in racist attacks against Asian Americans in recent months. Developing story @CNN,,,,,,,,,,,
2021-03-17 01:40:37,slumpbrat,True,False,RT @ItsZaeOk: this white boy posted his food on his instagram and captioned it, “it’s busting.” i feel like that should be considered hate…,,,,,,,,,,,
2021-03-17 01:40:41,arxiv_cscl,False,False,dictNN: A Dictionary-Enhanced CNN Approach for Classifying Hate Speech on Twitter https://t.co/NB9PB5bkWh,,,,,,,,,,,,
2021-03-17 01:40:42,dastkoin6,True,True,RT @JLin7: Thank you thank you for helping me share this message. Forever grateful @BleacherReport 👊🏼,We're tired of our pain being overlooked.,,,,,,,,,,,
,,,,,,,,,,,,,,,,
@JLin7 speaks on the rise of hate speech and racist attacks against Asian Americans and Pacific Islanders #StopAsianHate #StopAAPIHate 🙏 https://t.co/RI7afv4F3s,,,,,,,,,,,,,,,,
2021-03-17 01:40:48,ResisttrumpBlue,False,False,@chopinsheart @CaslerNoel Unfortunately, it seems that unless they are financially impacted they will not stop their hate speech propaganda! We have to organize to get them off the airwaves!,,,,,,,,,,,
2021-03-17 01:40:52,MshellButtercup,False,False,@JRehling Lauren Boebert was using the racist trope of China virus not ten hours ago. I reported it but it remained.,,,,,,,,,,,,
She should be expelled for hate speech.,,,,,,,,,,,,,,,,
2021-03-17 01:40:59,HereWeGoMatthew,True,True,RT @shaun_vids: youtube missed the boat on banning crowder for homophobic harassment, or having a neo-nazi on his crew, or any of the hundr…,On YouTube, Steven Crowder and his co-hosts go on a wildly racist tirade against Black farmers. ,,,,,,,,
